dataset,dataset_label,model_id,model_label,template_name,template_label,accuracy_pct
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,64.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,64.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,64.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,61.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,63.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,63.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,59.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,71.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,64.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,63.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,73.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,73.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,64.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,71.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,63.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,62.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,63.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,64.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,64.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,59.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,60.333333333333336
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,71.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,62.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,63.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,63.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,62.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,61.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,64.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,62.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,71.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,71.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,63.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,61.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,71.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,61.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,64.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,62.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,71.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,62.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,72.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,63.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,63.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,71.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,62.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,63.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,64.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,72.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,63.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,73.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,62.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,64.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,71.33333333333334
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.66666666666666
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,72.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,70.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,67.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,66.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,64.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,65.33333333333333
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.0
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,69.66666666666667
hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,Order/Phrasing,68.0
