scope_type,scope_value,scope_label,model_id,model_label,template_name,template_label,accuracy_pct
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,60.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,60.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,69.33333333333334
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,69.33333333333334
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,69.33333333333334
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,60.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,56.666666666666664
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,72.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,69.33333333333334
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,69.33333333333334
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,71.33333333333334
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,72.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,61.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,69.33333333333334
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,63.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,60.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,63.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,69.33333333333334
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,61.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,67.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,62.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,68.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,72.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,72.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,65.33333333333333
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.66666666666667
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,66.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,70.0
dataset,hellaswag,HellaSwag,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,order_phrasing_variation,T4 Order/Phrasing,64.66666666666666
