scope_type,scope_value,scope_label,template_name,template_label,model_id,model_label,rank_position,probability,subject_set_id,subject_name
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.824,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.072,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,1,0.093,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.892,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.015,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,2,0.671,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.095,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.003,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.231,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,3,0.229,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.013,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.097,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.661,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,4,0.007,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.9,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.093,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,1,0.119,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.633,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.001,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.247,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,2,0.336,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.228,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.036,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.4,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,3,0.449,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.136,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.137,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.278,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,4,0.096,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.003,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.826,MMLU_S5,philosophy
mmlu_subject,philosophy,MMLU_S5 (philosophy),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.075,MMLU_S5,philosophy
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,1,0.309,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.69,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.001,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,2,0.679,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.308,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.008,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.005,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,3,0.01,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.002,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.632,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.356,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,openai/gpt-4o-mini,GPT-4o-mini,4,0.002,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.36,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),minimal_instruction,T1 Minimal,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.638,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,1,0.691,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.309,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.0,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,2,0.303,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.685,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.002,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.01,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,3,0.005,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.006,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.531,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.458,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,openai/gpt-4o-mini,GPT-4o-mini,4,0.001,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.467,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),benchmark_style,T2 Benchmark,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.532,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,1,0.506,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.489,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.001,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.004,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,2,0.467,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.5,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.007,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.026,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,3,0.027,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.011,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.405,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.557,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,openai/gpt-4o-mini,GPT-4o-mini,4,0.0,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.587,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),natural_style,T3 Natural,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.413,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,1,0.183,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,1,0.813,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,1,0.0,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,1,0.004,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,2,0.733,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,2,0.184,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,2,0.016,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,2,0.067,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,3,0.077,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,3,0.003,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,3,0.506,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,3,0.414,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,openai/gpt-4o-mini,GPT-4o-mini,4,0.007,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,google/gemini-2.0-flash-001,Gemini-2.0-flash,4,0.0,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,meta-llama/llama-3.1-8b-instruct,Llama-3.1-8B,4,0.478,MMLU_S6,international_law
mmlu_subject,international_law,MMLU_S6 (international_law),order_phrasing_variation,T4 Order/Phrasing,qwen/qwen-2.5-7b-instruct,Qwen-2.5-7B,4,0.515,MMLU_S6,international_law
