scope_type,scope_value,scope_label,model_id,model_label,template_name,template_label,accuracy_pct,subject_set_id,subject_name
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,64.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,64.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,64.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,68.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,64.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,68.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,64.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,44.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,40.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,36.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,60.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,48.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,56.00000000000001,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,64.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
mmlu_subject,high_school_physics,MMLU_S4 (high_school_physics),openai/gpt-4o-mini,GPT-4o-mini,benchmark_style,T2 Benchmark,52.0,MMLU_S4,high_school_physics
